专业,编程年份,国家级一等奖,国家级二等奖,国家级三等奖,国家级优秀奖,省部级一等奖,省部级二等奖,省部级三等奖,省部级优秀奖,OJ提交数,OJ正确数,OJ准确率,cfRating,cfTimes,all_cf_aftersolve,correct_cf_aftersolve,获奖类别
0,0,0,0,0,0,0,0,0,0,7,3,0.42857142857142855,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,2,0.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,38,7,0.18421052631578946,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,3,0.42857142857142855,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,6,0.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,6,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13,6,0.4615384615384616,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22,6,0.2727272727272727,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,42,8,0.19047619047619047,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,5,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,53,6,0.11320754716981132,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,5,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,5,0.8333333333333334,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,5,0.7142857142857143,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,5,0.625,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,5,0.4545454545454545,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,3,0.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,4,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15,5,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,4,0.3636363636363637,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24,7,0.2916666666666667,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,4,0.8,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,4,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,4,0.4444444444444444,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,3,0.375,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,5,0.4545454545454545,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,4,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,4,0.2857142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,4,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,3,0.2727272727272727,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20,5,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,3,0.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,3,0.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,3,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,3,0.42857142857142855,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,3,0.42857142857142855,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,3,0.42857142857142855,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,3,0.375,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,3,0.375,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,2,0.2857142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,5,0.625,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,4,0.4444444444444444,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,3,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,3,0.3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,4,0.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,3,0.3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,3,0.2727272727272727,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,3,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,5,0.4166666666666667,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13,3,0.2307692307692308,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13,6,0.4615384615384616,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,3,0.1875,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,3,0.17647058823529413,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,3,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15,3,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,65,3,0.04615384615384616,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,2,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,2,0.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,1,0.16666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,2,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,2,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,2,0.2222222222222222,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,2,0.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,2,0.2222222222222222,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,2,0.16666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,2,0.16666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,2,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,1,0.16666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,2,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,1,0.125,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,1,0.16666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28,1,0.03571428571428571,0,0,0,0,0
